"cell_id","Bat_species","Sex","Lat_c","Long_c","FAL_mean","wFAL_mean","BM_mean","wBM_mean","FAL.BM_n","wFAL.wBM_n","fal","bm","Tmax","Summer_precipitation","Tmin"
98563,"Pipistrellus pipistrellus","female",51.4327097331423,-0.530472114811047,32.35,32.35,5.125,5.125,8,8,30.5,5.75,21.29111328125,1480.90222167969,1.77260742187502
98563,"Pipistrellus pipistrellus","male",51.4327097331423,-0.530472114811047,31.4285714285714,31.4285714285714,4.42857142857143,4.42857142857143,7,7,30.5,5.75,21.29111328125,1480.90222167969,1.77260742187502
98563,"Plecotus auritus","female",51.4327097331423,-0.530472114811047,38.6,38.6,7.5,7.5,1,1,39,7.5,21.29111328125,1480.90222167969,1.77260742187502
98563,"Plecotus auritus","male",51.4327097331423,-0.530472114811047,39.2,39.2,7.4,7.4,5,5,39,7.5,21.29111328125,1480.90222167969,1.77260742187502
98564,"Myotis mystacinus","male",51.450002415499,-0.396964536764425,33.7,33.7,4.35,4.35,2,2,34,5.5,21.296875,1499.52075195312,1.82976074218755
98564,"Pipistrellus pipistrellus","female",51.450002415499,-0.396964536764425,31.14,31.14,5.24,5.24,5,5,30.5,5.75,21.296875,1499.52075195312,1.82976074218755
98564,"Pipistrellus pipistrellus","male",51.450002415499,-0.396964536764425,31.95,31.95,5.4,5.4,2,2,30.5,5.75,21.296875,1499.52075195312,1.82976074218755
98565,"Pipistrellus pipistrellus","female",51.4670758330706,-0.263342703053014,32.125,32.125,5.525,5.525,12,12,30.5,5.75,21.3052734375,1493.01477050781,1.81489257812501
98565,"Pipistrellus pipistrellus","male",51.4670758330706,-0.263342703053014,31.6636363636364,31.6636363636364,4.79090909090909,4.79090909090909,11,11,30.5,5.75,21.3052734375,1493.01477050781,1.81489257812501
98565,"Plecotus auritus","male",51.4670758330706,-0.263342703053014,36.9,36.9,6.3,6.3,1,1,39,7.5,21.3052734375,1493.01477050781,1.81489257812501
98566,"Pipistrellus pipistrellus","female",51.4839297438008,-0.129607922322271,32,32,4.86666666666667,4.86666666666667,3,3,30.5,5.75,21.335791015625,1474.45385742188,1.76347656250005
98566,"Pipistrellus pipistrellus","male",51.4839297438008,-0.129607922322271,31.0875,31.0875,4.175,4.175,8,8,30.5,5.75,21.335791015625,1474.45385742188,1.76347656250005
98567,"Pipistrellus pipistrellus","female",51.5005639083153,0.00423848967427165,31.5,31.5,5.96666666666667,5.96666666666667,3,3,30.5,5.75,21.4387939453125,1425.05603027344,1.80327148437505
98568,"Pipistrellus pipistrellus","female",51.5169780898943,0.138195210112264,31.9,31.9,5.075,5.075,2,2,30.5,5.75,21.31796875,1405.044921875,1.89626464843752
98568,"Pipistrellus pipistrellus","male",51.5169780898943,0.138195210112264,32.1,32.1,4.1,4.1,1,1,30.5,5.75,21.31796875,1405.044921875,1.89626464843752
98969,"Eptesicus serotinus","female",51.1983728799537,-2.81124271458332,52,52,18.5,18.5,1,1,53,21.5,20.2255615234375,1886.20141601562,2.36052246093755
98969,"Myotis mystacinus","female",51.1983728799537,-2.81124271458332,35,35,4.5,4.5,2,2,34,5.5,20.2255615234375,1886.20141601562,2.36052246093755
98969,"Myotis mystacinus","male",51.1983728799537,-2.81124271458332,34.6,34.6,5.5,5.5,1,1,34,5.5,20.2255615234375,1886.20141601562,2.36052246093755
98969,"Myotis nattereri","male",51.1983728799537,-2.81124271458332,38.95,38.95,8.25,8.25,2,2,39,8.5,20.2255615234375,1886.20141601562,2.36052246093755
98969,"Pipistrellus pipistrellus","female",51.1983728799537,-2.81124271458332,33.2,33.2,5,5,1,1,30.5,5.75,20.2255615234375,1886.20141601562,2.36052246093755
98969,"Plecotus auritus","female",51.1983728799537,-2.81124271458332,38.35,38.35,6.4,6.4,2,2,39,7.5,20.2255615234375,1886.20141601562,2.36052246093755
98980,"Myotis nattereri","female",51.4177416819968,-1.35570035865874,39.5,39.5,7.5,7.5,1,1,39,8.5,20.5013427734375,1609.00695800781,1.35429687500005
98980,"Pipistrellus pipistrellus","female",51.4177416819968,-1.35570035865874,32.16875,32.16875,5.039375,5.039375,16,16,30.5,5.75,20.5013427734375,1609.00695800781,1.35429687500005
98980,"Pipistrellus pipistrellus","male",51.4177416819968,-1.35570035865874,31.5857142857143,31.5857142857143,4.46857142857143,4.46857142857143,7,7,30.5,5.75,20.5013427734375,1609.00695800781,1.35429687500005
98980,"Plecotus auritus","male",51.4177416819968,-1.35570035865874,38,38,8.65,8.65,1,1,39,7.5,20.5013427734375,1609.00695800781,1.35429687500005
98982,"Myotis mystacinus","female",51.4548048088605,-1.08939521459596,33.95,33.95,5.85,5.85,2,2,34,5.5,21.006591796875,1546.51904296875,1.5218505859375
98982,"Myotis mystacinus","male",51.4548048088605,-1.08939521459596,35.2,35.2,5.2,5.2,1,1,34,5.5,21.006591796875,1546.51904296875,1.5218505859375
98982,"Myotis nattereri","male",51.4548048088605,-1.08939521459596,40.8,40.8,8.4,8.4,1,1,39,8.5,21.006591796875,1546.51904296875,1.5218505859375
98982,"Pipistrellus pipistrellus","female",51.4548048088605,-1.08939521459596,30.85,30.85,4.5,4.5,2,2,30.5,5.75,21.006591796875,1546.51904296875,1.5218505859375
98982,"Pipistrellus pipistrellus","male",51.4548048088605,-1.08939521459596,31.3333333333333,31.3333333333333,4.42666666666667,4.42666666666667,3,3,30.5,5.75,21.006591796875,1546.51904296875,1.5218505859375
98982,"Plecotus auritus","female",51.4548048088605,-1.08939521459596,38.2,38.2,7.8,7.8,1,1,39,7.5,21.006591796875,1546.51904296875,1.5218505859375
98983,"Myotis nattereri","male",51.4730088757872,-0.956059722069854,39.5,39.5,7.19,7.19,1,1,39,8.5,21.1355224609375,1552.43249511719,1.55888671875005
98983,"Pipistrellus pipistrellus","female",51.4730088757872,-0.956059722069854,32.24,32.24,5.14,5.14,5,5,30.5,5.75,21.1355224609375,1552.43249511719,1.55888671875005
98983,"Pipistrellus pipistrellus","male",51.4730088757872,-0.956059722069854,31.9333333333333,31.9333333333333,4.56666666666667,4.56666666666667,3,3,30.5,5.75,21.1355224609375,1552.43249511719,1.55888671875005
98985,"Myotis nattereri","female",51.5087607321355,-0.689029294916721,39.5,39.5,7.7,7.7,1,1,39,8.5,21.036181640625,1569.31042480469,1.56452636718751
98985,"Myotis nattereri","male",51.5087607321355,-0.689029294916721,38.8,38.8,7.1,7.1,1,1,39,8.5,21.036181640625,1569.31042480469,1.56452636718751
98985,"Pipistrellus pipistrellus","female",51.5087607321355,-0.689029294916721,31,31,4.3,4.3,1,1,30.5,5.75,21.036181640625,1569.31042480469,1.56452636718751
98985,"Plecotus auritus","female",51.5087607321355,-0.689029294916721,39.9,39.9,7.3,7.3,2,2,39,7.5,21.036181640625,1569.31042480469,1.56452636718751
98985,"Plecotus auritus","male",51.5087607321355,-0.689029294916721,38.3666666666667,38.3666666666667,7.26666666666667,7.26666666666667,6,6,39,7.5,21.036181640625,1569.31042480469,1.56452636718751
98987,"Myotis nattereri","female",51.5436358692802,-0.421528230943661,41.8,41.8,8,8,1,1,39,8.5,21.106494140625,1514.78002929688,1.74106445312503
98987,"Pipistrellus pipistrellus","female",51.5436358692802,-0.421528230943661,31.8157894736842,31.8157894736842,5.69736842105263,5.69736842105263,19,19,30.5,5.75,21.106494140625,1514.78002929688,1.74106445312503
98987,"Pipistrellus pipistrellus","male",51.5436358692802,-0.421528230943661,31.4166666666667,31.4166666666667,5.20666666666667,5.20666666666667,6,6,30.5,5.75,21.106494140625,1514.78002929688,1.74106445312503
98987,"Plecotus auritus","male",51.5436358692802,-0.421528230943661,36,36,7.4,7.4,1,1,39,7.5,21.106494140625,1514.78002929688,1.74106445312503
98988,"Pipistrellus pipistrellus","female",51.5607440470113,-0.287604470198962,32.5222222222222,32.5222222222222,5.61111111111111,5.61111111111111,9,9,30.5,5.75,21.152587890625,1541.47021484375,1.72219238281252
98988,"Pipistrellus pipistrellus","male",51.5607440470113,-0.287604470198962,31.5,31.5,5.11428571428571,5.11428571428571,7,7,30.5,5.75,21.152587890625,1541.47021484375,1.72219238281252
98989,"Myotis nattereri","male",51.5776323048637,-0.153566976901386,38.3,38.3,7.5,7.5,1,1,39,8.5,21.225244140625,1543.73828125,1.68364257812505
98989,"Pipistrellus pipistrellus","female",51.5776323048637,-0.153566976901386,32.4857142857143,32.4857142857143,5.42857142857143,5.42857142857143,7,7,30.5,5.75,21.225244140625,1543.73828125,1.68364257812505
98989,"Pipistrellus pipistrellus","male",51.5776323048637,-0.153566976901386,31.775,31.775,5.125,5.125,4,4,30.5,5.75,21.225244140625,1543.73828125,1.68364257812505
98990,"Pipistrellus pipistrellus","female",51.5943004016826,-0.0194170751321519,32.1565217391304,32.1565217391304,5.52173913043478,5.52173913043478,23,23,30.5,5.75,21.4451416015625,1460.38098144531,1.75737304687505
98990,"Pipistrellus pipistrellus","male",51.5943004016826,-0.0194170751321519,31.2,31.2,4.92142857142857,4.92142857142857,14,14,30.5,5.75,21.4451416015625,1460.38098144531,1.75737304687505
98990,"Plecotus auritus","male",51.5943004016826,-0.0194170751321519,39.4,39.4,8,8,1,1,39,7.5,21.4451416015625,1460.38098144531,1.75737304687505
98991,"Pipistrellus pipistrellus","female",51.6107480990271,0.114843903983566,31.45,31.45,4.475,4.475,2,2,30.5,5.75,21.1281005859375,1536.66760253906,1.65021972656251
98991,"Plecotus auritus","female",51.6107480990271,0.114843903983566,39.9,39.9,7,7,1,1,39,7.5,21.1281005859375,1536.66760253906,1.65021972656251
98991,"Plecotus auritus","male",51.6107480990271,0.114843903983566,37.3,37.3,7.25,7.25,1,1,39,7.5,21.1281005859375,1536.66760253906,1.65021972656251
98994,"Pipistrellus pipistrellus","female",51.6587664505692,0.518279887535935,32.5,32.5,5.59166666666667,5.59166666666667,12,12,30.5,5.75,20.8970947265625,1418.34326171875,2.12099609375002
98994,"Pipistrellus pipistrellus","male",51.6587664505692,0.518279887535935,31.2875,31.2875,5.1125,5.1125,8,8,30.5,5.75,20.8970947265625,1418.34326171875,2.12099609375002
98994,"Plecotus auritus","male",51.6587664505692,0.518279887535935,36.5,36.5,7,7,1,1,39,7.5,20.8970947265625,1418.34326171875,2.12099609375002
99391,"Eptesicus serotinus","male",51.3123377485974,-2.70928896321529,49.3,49.3,23,23,1,1,53,21.5,19.8731201171875,2198.14770507812,1.837890625
99391,"Myotis mystacinus","female",51.3123377485974,-2.70928896321529,34.6375,34.6375,5.2,5.2,8,8,34,5.5,19.8731201171875,2198.14770507812,1.837890625
99391,"Myotis mystacinus","male",51.3123377485974,-2.70928896321529,33.2375,33.2375,4.8125,4.8125,8,8,34,5.5,19.8731201171875,2198.14770507812,1.837890625
99391,"Myotis nattereri","female",51.3123377485974,-2.70928896321529,38.2,38.2,7.5,7.5,2,2,39,8.5,19.8731201171875,2198.14770507812,1.837890625
99391,"Myotis nattereri","male",51.3123377485974,-2.70928896321529,39.3,39.3,7.25,7.25,4,4,39,8.5,19.8731201171875,2198.14770507812,1.837890625
99391,"Pipistrellus pipistrellus","female",51.3123377485974,-2.70928896321529,32.46,32.46,5.02,5.02,5,5,30.5,5.75,19.8731201171875,2198.14770507812,1.837890625
99391,"Pipistrellus pipistrellus","male",51.3123377485974,-2.70928896321529,32.3,32.3,5.2,5.2,1,1,30.5,5.75,19.8731201171875,2198.14770507812,1.837890625
99391,"Plecotus auritus","male",51.3123377485974,-2.70928896321529,36.5,36.5,7.3,7.3,2,2,39,7.5,19.8731201171875,2198.14770507812,1.837890625
99391,"Rhinolophus hipposideros","male",51.3123377485974,-2.70928896321529,36.8,36.8,5.25,5.25,2,2,37,7,19.8731201171875,2198.14770507812,1.837890625
